District,SQLTable,Category,Report,FileName,GitHubPath,RawURL
JD21,Ex_Case Resolution_Conforming to ABA Time Standards - Misdemeanors,3. Case Resolution,Conforming to ABA Time Standards - Misdemeanors,JD21 - Conforming to ABA Time Standards - Misdemeanors.csv,JD21/3. Case Resolution/JD21 - Conforming to ABA Time Standards - Misdemeanors.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/3.%20Case%20Resolution/JD21%20-%20Conforming%20to%20ABA%20Time%20Standards%20-%20Misdemeanors.csv
JD21,Ex_Case Resolution_Felonies Resolved as Misdemeanors,3. Case Resolution,Felonies Resolved as Misdemeanors,JD21 - Felonies Resolved as Misdemeanors.csv,JD21/3. Case Resolution/JD21 - Felonies Resolved as Misdemeanors.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/3.%20Case%20Resolution/JD21%20-%20Felonies%20Resolved%20as%20Misdemeanors.csv
JD21,Ex_Case Resolution_Felony Cases Resolved by Disposition Type,3. Case Resolution,Felony Cases Resolved by Disposition Type,JD21 - Felony Cases Resolved by Disposition Type.csv,JD21/3. Case Resolution/JD21 - Felony Cases Resolved by Disposition Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/3.%20Case%20Resolution/JD21%20-%20Felony%20Cases%20Resolved%20by%20Disposition%20Type.csv
JD21,Ex_Case Resolution_Felony Dismissal Timeliness,3. Case Resolution,Felony Dismissal Timeliness,JD21 - Felony Dismissal Timeliness.csv,JD21/3. Case Resolution/JD21 - Felony Dismissal Timeliness.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/3.%20Case%20Resolution/JD21%20-%20Felony%20Dismissal%20Timeliness.csv
JD21,Ex_Case Resolution_Minimizing Delays in Felony Case Processing by Limiting Hearings,3. Case Resolution,Minimizing Delays in Felony Case Processing by Limiting Hearings,JD21 - Minimizing Delays in Felony Case Processing by Limiting Hearings.csv,JD21/3. Case Resolution/JD21 - Minimizing Delays in Felony Case Processing by Limiting Hearings.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/3.%20Case%20Resolution/JD21%20-%20Minimizing%20Delays%20in%20Felony%20Case%20Processing%20by%20Limiting%20Hearings.csv
JD21,Ex_Case Resolution_Misdemeanor Cases Resolved by Disposition Type,3. Case Resolution,Misdemeanor Cases Resolved by Disposition Type,JD21 - Misdemeanor Cases Resolved by Disposition Type.csv,JD21/3. Case Resolution/JD21 - Misdemeanor Cases Resolved by Disposition Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/3.%20Case%20Resolution/JD21%20-%20Misdemeanor%20Cases%20Resolved%20by%20Disposition%20Type.csv
JD21,Ex_Case Resolution_Plea Differences by Defendant Race_Ethnicity,3. Case Resolution,Plea Differences by Defendant Race Ethnicity,JD21 - Plea Differences by Defendant Race Ethnicity.csv,JD21/3. Case Resolution/JD21 - Plea Differences by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/3.%20Case%20Resolution/JD21%20-%20Plea%20Differences%20by%20Defendant%20Race%20Ethnicity.csv
JD21,Ex_Case Resolution_Time to Felony Resolution,3. Case Resolution,Time to Felony Resolution,JD21 - Time to Felony Resolution.csv,JD21/3. Case Resolution/JD21 - Time to Felony Resolution.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/3.%20Case%20Resolution/JD21%20-%20Time%20to%20Felony%20Resolution.csv
JD21,Ex_Sentencing_Community Corrections as an Alternative to Prison for Felonies,5. Sentencing,Community Corrections as an Alternative to Prison for Felonies,JD21 - Community Corrections as an Alternative to Prison for Felonies.csv,JD21/5. Sentencing/JD21 - Community Corrections as an Alternative to Prison for Felonies.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/5.%20Sentencing/JD21%20-%20Community%20Corrections%20as%20an%20Alternative%20to%20Prison%20for%20Felonies.csv
JD21,Ex_Sentencing_Felony Incarceration Differences by Defendant Race_Ethnicity,5. Sentencing,Felony Incarceration Differences by Defendant Race Ethnicity,JD21 - Felony Incarceration Differences by Defendant Race Ethnicity.csv,JD21/5. Sentencing/JD21 - Felony Incarceration Differences by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/5.%20Sentencing/JD21%20-%20Felony%20Incarceration%20Differences%20by%20Defendant%20Race%20Ethnicity.csv
JD21,Ex_Sentencing_Felony Incarceration Differences by Defense Attorney Type,5. Sentencing,Felony Incarceration Differences by Defense Attorney Type,JD21 - Felony Incarceration Differences by Defense Attorney Type.csv,JD21/5. Sentencing/JD21 - Felony Incarceration Differences by Defense Attorney Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/5.%20Sentencing/JD21%20-%20Felony%20Incarceration%20Differences%20by%20Defense%20Attorney%20Type.csv
JD21,Ex_Sentencing_Felony Incarceration Differences by Median Household Income,5. Sentencing,Felony Incarceration Differences by Median Household Income,JD21 - Felony Incarceration Differences by Median Household Income.csv,JD21/5. Sentencing/JD21 - Felony Incarceration Differences by Median Household Income.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/5.%20Sentencing/JD21%20-%20Felony%20Incarceration%20Differences%20by%20Median%20Household%20Income.csv
JD21,Ex_Sentencing_Felony Sentences Imposed by Sentence Type,5. Sentencing,Felony Sentences Imposed by Sentence Type,JD21 - Felony Sentences Imposed by Sentence Type.csv,JD21/5. Sentencing/JD21 - Felony Sentences Imposed by Sentence Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/5.%20Sentencing/JD21%20-%20Felony%20Sentences%20Imposed%20by%20Sentence%20Type.csv
JD21,Ex_Sentencing_Incarceration for Serious Offenses,5. Sentencing,Incarceration for Serious Offenses,JD21 - Incarceration for Serious Offenses.csv,JD21/5. Sentencing/JD21 - Incarceration for Serious Offenses.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/5.%20Sentencing/JD21%20-%20Incarceration%20for%20Serious%20Offenses.csv
JD21,Ex_Sentencing_Misdemeanor Sentences Imposed by Sentence Type,5. Sentencing,Misdemeanor Sentences Imposed by Sentence Type,JD21 - Misdemeanor Sentences Imposed by Sentence Type.csv,JD21/5. Sentencing/JD21 - Misdemeanor Sentences Imposed by Sentence Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/5.%20Sentencing/JD21%20-%20Misdemeanor%20Sentences%20Imposed%20by%20Sentence%20Type.csv
JD21,Ex_Sentencing_Pretrial Detention Differences by Defendant Race_Ethnicity,5. Sentencing,Pretrial Detention Differences by Defendant Race Ethnicity,JD21 - Pretrial Detention Differences by Defendant Race Ethnicity.csv,JD21/5. Sentencing/JD21 - Pretrial Detention Differences by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/5.%20Sentencing/JD21%20-%20Pretrial%20Detention%20Differences%20by%20Defendant%20Race%20Ethnicity.csv
JD21,Ex_Sentencing_Recidivism After Non-Incarcerative Sentences,5. Sentencing,Recidivism After Non-Incarcerative Sentences,JD21 - Recidivism After Non-Incarcerative Sentences.csv,JD21/5. Sentencing/JD21 - Recidivism After Non-Incarcerative Sentences.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/5.%20Sentencing/JD21%20-%20Recidivism%20After%20Non-Incarcerative%20Sentences.csv
JD21,Ex_Sentencing_Reducing Pretrial Detention for Non-Traffic Cases,5. Sentencing,Reducing Pretrial Detention for Non-Traffic Cases,JD21 - Reducing Pretrial Detention for Non-Traffic Cases.csv,JD21/5. Sentencing/JD21 - Reducing Pretrial Detention for Non-Traffic Cases.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/5.%20Sentencing/JD21%20-%20Reducing%20Pretrial%20Detention%20for%20Non-Traffic%20Cases.csv
JD21,Ex_Sentencing_Reserving Incarceration for Serious Offenses,5. Sentencing,Reserving Incarceration for Serious Offenses,JD21 - Reserving Incarceration for Serious Offenses.csv,JD21/5. Sentencing/JD21 - Reserving Incarceration for Serious Offenses.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/5.%20Sentencing/JD21%20-%20Reserving%20Incarceration%20for%20Serious%20Offenses.csv
JD21,Ex_Sentencing_Sentences Imposed,5. Sentencing,Sentences Imposed,JD21 - Sentences Imposed.csv,JD21/5. Sentencing/JD21 - Sentences Imposed.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/5.%20Sentencing/JD21%20-%20Sentences%20Imposed.csv
JD21,"Ex_Defendant Characteristics_District Population, by Race_Ethnicity 2022 Census",6. Defendant Characteristics,"District Population, by Race Ethnicity 2022 Census","JD21 - District Population, by Race Ethnicity 2022 Census.csv","JD21/6. Defendant Characteristics/JD21 - District Population, by Race Ethnicity 2022 Census.csv",https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/6.%20Defendant%20Characteristics/JD21%20-%20District%20Population%2C%20by%20Race%20Ethnicity%202022%20Census.csv
JD21,Ex_Defendant Characteristics_Escalation in Criminal Behavior,6. Defendant Characteristics,Escalation in Criminal Behavior,JD21 - Escalation in Criminal Behavior.csv,JD21/6. Defendant Characteristics/JD21 - Escalation in Criminal Behavior.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/6.%20Defendant%20Characteristics/JD21%20-%20Escalation%20in%20Criminal%20Behavior.csv
JD21,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Age,6. Defendant Characteristics,Number of Cases Filed by Defendant Age,JD21 - Number of Cases Filed by Defendant Age.csv,JD21/6. Defendant Characteristics/JD21 - Number of Cases Filed by Defendant Age.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/6.%20Defendant%20Characteristics/JD21%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Age.csv
JD21,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Criminal History,6. Defendant Characteristics,Number of Cases Filed by Defendant Criminal History,JD21 - Number of Cases Filed by Defendant Criminal History.csv,JD21/6. Defendant Characteristics/JD21 - Number of Cases Filed by Defendant Criminal History.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/6.%20Defendant%20Characteristics/JD21%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Criminal%20History.csv
JD21,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Gender,6. Defendant Characteristics,Number of Cases Filed by Defendant Gender,JD21 - Number of Cases Filed by Defendant Gender.csv,JD21/6. Defendant Characteristics/JD21 - Number of Cases Filed by Defendant Gender.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/6.%20Defendant%20Characteristics/JD21%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Gender.csv
JD21,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Race_Ethnicity,6. Defendant Characteristics,Number of Cases Filed by Defendant Race Ethnicity,JD21 - Number of Cases Filed by Defendant Race Ethnicity.csv,JD21/6. Defendant Characteristics/JD21 - Number of Cases Filed by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/6.%20Defendant%20Characteristics/JD21%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Race%20Ethnicity.csv
JD21,Ex_Defendant Characteristics_Violent Recidivism,6. Defendant Characteristics,Violent Recidivism,JD21 - Violent Recidivism.csv,JD21/6. Defendant Characteristics/JD21 - Violent Recidivism.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/6.%20Defendant%20Characteristics/JD21%20-%20Violent%20Recidivism.csv
JD21,Ex_Serving Victims_Case Dismissal Differences by Victim Race_Ethnicity,7. Serving Victims,Case Dismissal Differences by Victim Race Ethnicity,JD21 - Case Dismissal Differences by Victim Race Ethnicity.csv,JD21/7. Serving Victims/JD21 - Case Dismissal Differences by Victim Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/7.%20Serving%20Victims/JD21%20-%20Case%20Dismissal%20Differences%20by%20Victim%20Race%20Ethnicity.csv
JD21,Ex_Serving Victims_Convictions in Sexual Assault Cases,7. Serving Victims,Convictions in Sexual Assault Cases,JD21 - Convictions in Sexual Assault Cases.csv,JD21/7. Serving Victims/JD21 - Convictions in Sexual Assault Cases.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/7.%20Serving%20Victims/JD21%20-%20Convictions%20in%20Sexual%20Assault%20Cases.csv
JD21,Ex_Serving Victims_Monitoring Violent Victimization of Children,7. Serving Victims,Monitoring Violent Victimization of Children,JD21 - Monitoring Violent Victimization of Children.csv,JD21/7. Serving Victims/JD21 - Monitoring Violent Victimization of Children.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/7.%20Serving%20Victims/JD21%20-%20Monitoring%20Violent%20Victimization%20of%20Children.csv
JD21,Ex_Serving Victims_Number of Cases Filed by Victim Age,7. Serving Victims,Number of Cases Filed by Victim Age,JD21 - Number of Cases Filed by Victim Age.csv,JD21/7. Serving Victims/JD21 - Number of Cases Filed by Victim Age.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/7.%20Serving%20Victims/JD21%20-%20Number%20of%20Cases%20Filed%20by%20Victim%20Age.csv
JD21,Ex_Serving Victims_Number of Cases Filed by Victim Gender,7. Serving Victims,Number of Cases Filed by Victim Gender,JD21 - Number of Cases Filed by Victim Gender.csv,JD21/7. Serving Victims/JD21 - Number of Cases Filed by Victim Gender.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/7.%20Serving%20Victims/JD21%20-%20Number%20of%20Cases%20Filed%20by%20Victim%20Gender.csv
JD21,Ex_Serving Victims_Number of Cases Filed by Victim Race_Ethnicity,7. Serving Victims,Number of Cases Filed by Victim Race Ethnicity,JD21 - Number of Cases Filed by Victim Race Ethnicity.csv,JD21/7. Serving Victims/JD21 - Number of Cases Filed by Victim Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/7.%20Serving%20Victims/JD21%20-%20Number%20of%20Cases%20Filed%20by%20Victim%20Race%20Ethnicity.csv
JD21,Ex_Serving Victims_Person and Sex Offense Dismissals Across Socioeconomic Status,7. Serving Victims,Person and Sex Offense Dismissals Across Socioeconomic Status,JD21 - Person and Sex Offense Dismissals Across Socioeconomic Status.csv,JD21/7. Serving Victims/JD21 - Person and Sex Offense Dismissals Across Socioeconomic Status.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/7.%20Serving%20Victims/JD21%20-%20Person%20and%20Sex%20Offense%20Dismissals%20Across%20Socioeconomic%20Status.csv
JD21,Ex_Serving Victims_Property Offense Dismissals Across Socioeconomic Status,7. Serving Victims,Property Offense Dismissals Across Socioeconomic Status,JD21 - Property Offense Dismissals Across Socioeconomic Status.csv,JD21/7. Serving Victims/JD21 - Property Offense Dismissals Across Socioeconomic Status.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/7.%20Serving%20Victims/JD21%20-%20Property%20Offense%20Dismissals%20Across%20Socioeconomic%20Status.csv
JD21,Ex_Serving Victims_Violent Victimization in Low Income Communities,7. Serving Victims,Violent Victimization in Low Income Communities,JD21 - Violent Victimization in Low Income Communities.csv,JD21/7. Serving Victims/JD21 - Violent Victimization in Low Income Communities.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/7.%20Serving%20Victims/JD21%20-%20Violent%20Victimization%20in%20Low%20Income%20Communities.csv
JD21,Ex_Serving Victims_Violent Victimization of People of Color,7. Serving Victims,Violent Victimization of People of Color,JD21 - Violent Victimization of People of Color.csv,JD21/7. Serving Victims/JD21 - Violent Victimization of People of Color.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/7.%20Serving%20Victims/JD21%20-%20Violent%20Victimization%20of%20People%20of%20Color.csv
JD21,Ex_Staffing and Caseloads_Felony Cases per Prosecutor,8. Staffing and Caseloads,Felony Cases per Prosecutor,JD21 - Felony Cases per Prosecutor.csv,JD21/8. Staffing and Caseloads/JD21 - Felony Cases per Prosecutor.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/8.%20Staffing%20and%20Caseloads/JD21%20-%20Felony%20Cases%20per%20Prosecutor.csv
JD21,Ex_Staffing and Caseloads_Misdemeanor Cases per Prosecutor,8. Staffing and Caseloads,Misdemeanor Cases per Prosecutor,JD21 - Misdemeanor Cases per Prosecutor.csv,JD21/8. Staffing and Caseloads/JD21 - Misdemeanor Cases per Prosecutor.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD21/8.%20Staffing%20and%20Caseloads/JD21%20-%20Misdemeanor%20Cases%20per%20Prosecutor.csv
